Title,Subtitle,Image,Author,Publication,Year,Month,Day,Tag,Reading_Time,Claps,Comment,url,Author_url 
O que faz um Analista de Negcios?,A importncia do papel e do perfil desse profissional. E caractersticas da rea de Anlise de,1,douglasabnovato,NaN,2014,11,22,data-analytics,8,0,0,https://medium.com/@douglasabnovato/o-que-faz-um-analista-de-neg%C3%B3cios-9735da5c9cac?source=tag_archive---------5-----------------------,https://medium.com/@douglasabnovato?source=tag_archive---------5-----------------------
Commentaria on an a Facebook Apologia,"Here is an interesting post, if bit of a long and rough, by Brian Keegan, a computational",1,Mark Crowley,computationallythinking,2014,11,22,data-analytics,2,0,0,https://medium.com/computationallythinking/commentaria-on-an-a-facebook-apologia-170d71a6b305?source=tag_archive---------6-----------------------,https://medium.com/@compthink?source=tag_archive---------6-----------------------
Seguros: Vantagem competitiva atravs de monitoramento em tempo real,"David McCandless, um jornalista especializado em visualizao de dados, fez uma observao em uma apresentao sobre como o poder sobre a informao  importante para a indstria:",0,Intelie,Up to Data by Intelie,2014,11,23,data-analytics,5,0,0,https://medium.com/intelie/seguros-vantagem-competitiva-atrav%C3%A9s-de-monitoramento-em-tempo-real-ea3a810424aa?source=tag_archive---------0-----------------------,https://medium.com/@intelie3?source=tag_archive---------0-----------------------
Experincia do Usurio e Anlise de Dados,"Quando pensamos em Design, UX e anlise de dados, a primeira relao que poderamos fazer  com visualizao de dados. De fato, a proximidade que reas como IHC (Interao Humano-Computador) e UX tm com a Cincia Cognitiva e a Psicologia pode fazer com que",0,Intelie,Up to Data by Intelie,2014,11,23,data-analytics,4,0,0,https://medium.com/intelie/experi%C3%AAncia-do-usu%C3%A1rio-e-an%C3%A1lise-de-dados-ac4b50ecc931?source=tag_archive---------1-----------------------,https://medium.com/@intelie3?source=tag_archive---------1-----------------------
CSCMPs Supply Chain Quarterly: Three Things You Should Know About Big Data and Analytics,NaN,1,Opex Analytics,The Opex Analytics Blog,2014,11,23,data-analytics,1,0,0,https://medium.com/opex-analytics/cscmps-supply-chain-quarterly-three-things-you-should-know-about-big-data-and-analytics-b22612b85d9c?source=tag_archive---------2-----------------------,https://medium.com/@OpexAnalytics?source=tag_archive---------2-----------------------
A Prerequisite for On-Time Analytics Projects,by Diego Klabjan,1,Opex Analytics,The Opex Analytics Blog,2014,11,23,data-analytics,3,0,0,https://medium.com/opex-analytics/a-prerequisite-for-on-time-analytics-projects-7f5ba939a1db?source=tag_archive---------3-----------------------,https://medium.com/@OpexAnalytics?source=tag_archive---------3-----------------------
Three Ways the Supply Chain Wastes Big Data,by Michael Watson,1,Opex Analytics,The Opex Analytics Blog,2014,11,23,data-analytics,1,0,0,https://medium.com/opex-analytics/three-ways-the-supply-chain-wastes-big-data-2ba208f287ff?source=tag_archive---------4-----------------------,https://medium.com/@OpexAnalytics?source=tag_archive---------4-----------------------
O que faz um Analista de Negcios?,A importncia do papel e do perfil desse profissional. E caractersticas da rea de Anlise de,1,douglasabnovato,NaN,2014,11,23,data-analytics,8,0,0,https://medium.com/@douglasabnovato/o-que-faz-um-analista-de-neg%C3%B3cios-9735da5c9cac?source=tag_archive---------5-----------------------,https://medium.com/@douglasabnovato?source=tag_archive---------5-----------------------
Commentaria on an a Facebook Apologia,"Here is an interesting post, if bit of a long and rough, by Brian Keegan, a computational",1,Mark Crowley,computationallythinking,2014,11,23,data-analytics,2,0,0,https://medium.com/computationallythinking/commentaria-on-an-a-facebook-apologia-170d71a6b305?source=tag_archive---------6-----------------------,https://medium.com/@compthink?source=tag_archive---------6-----------------------
Seguros: Vantagem competitiva atravs de monitoramento em tempo real,"David McCandless, um jornalista especializado em visualizao de dados, fez uma observao em uma apresentao sobre como o poder sobre a informao  importante para a indstria:",0,Intelie,Up to Data by Intelie,2014,11,24,data-analytics,5,0,0,https://medium.com/intelie/seguros-vantagem-competitiva-atrav%C3%A9s-de-monitoramento-em-tempo-real-ea3a810424aa?source=tag_archive---------0-----------------------,https://medium.com/@intelie3?source=tag_archive---------0-----------------------
Experincia do Usurio e Anlise de Dados,"Quando pensamos em Design, UX e anlise de dados, a primeira relao que poderamos fazer  com visualizao de dados. De fato, a proximidade que reas como IHC (Interao Humano-Computador) e UX tm com a Cincia Cognitiva e a Psicologia pode fazer com que",0,Intelie,Up to Data by Intelie,2014,11,24,data-analytics,4,0,0,https://medium.com/intelie/experi%C3%AAncia-do-usu%C3%A1rio-e-an%C3%A1lise-de-dados-ac4b50ecc931?source=tag_archive---------1-----------------------,https://medium.com/@intelie3?source=tag_archive---------1-----------------------
CSCMPs Supply Chain Quarterly: Three Things You Should Know About Big Data and Analytics,NaN,1,Opex Analytics,The Opex Analytics Blog,2014,11,24,data-analytics,1,0,0,https://medium.com/opex-analytics/cscmps-supply-chain-quarterly-three-things-you-should-know-about-big-data-and-analytics-b22612b85d9c?source=tag_archive---------2-----------------------,https://medium.com/@OpexAnalytics?source=tag_archive---------2-----------------------
A Prerequisite for On-Time Analytics Projects,by Diego Klabjan,1,Opex Analytics,The Opex Analytics Blog,2014,11,24,data-analytics,3,0,0,https://medium.com/opex-analytics/a-prerequisite-for-on-time-analytics-projects-7f5ba939a1db?source=tag_archive---------3-----------------------,https://medium.com/@OpexAnalytics?source=tag_archive---------3-----------------------
Three Ways the Supply Chain Wastes Big Data,by Michael Watson,1,Opex Analytics,The Opex Analytics Blog,2014,11,24,data-analytics,1,0,0,https://medium.com/opex-analytics/three-ways-the-supply-chain-wastes-big-data-2ba208f287ff?source=tag_archive---------4-----------------------,https://medium.com/@OpexAnalytics?source=tag_archive---------4-----------------------
O que faz um Analista de Negcios?,A importncia do papel e do perfil desse profissional. E caractersticas da rea de Anlise de,1,douglasabnovato,NaN,2014,11,24,data-analytics,8,0,0,https://medium.com/@douglasabnovato/o-que-faz-um-analista-de-neg%C3%B3cios-9735da5c9cac?source=tag_archive---------5-----------------------,https://medium.com/@douglasabnovato?source=tag_archive---------5-----------------------
Commentaria on an a Facebook Apologia,"Here is an interesting post, if bit of a long and rough, by Brian Keegan, a computational",1,Mark Crowley,computationallythinking,2014,11,24,data-analytics,2,0,0,https://medium.com/computationallythinking/commentaria-on-an-a-facebook-apologia-170d71a6b305?source=tag_archive---------6-----------------------,https://medium.com/@compthink?source=tag_archive---------6-----------------------
Seguros: Vantagem competitiva atravs de monitoramento em tempo real,"David McCandless, um jornalista especializado em visualizao de dados, fez uma observao em uma apresentao sobre como o poder sobre a informao  importante para a indstria:",0,Intelie,Up to Data by Intelie,2014,11,25,data-analytics,5,0,0,https://medium.com/intelie/seguros-vantagem-competitiva-atrav%C3%A9s-de-monitoramento-em-tempo-real-ea3a810424aa?source=tag_archive---------0-----------------------,https://medium.com/@intelie3?source=tag_archive---------0-----------------------
Experincia do Usurio e Anlise de Dados,"Quando pensamos em Design, UX e anlise de dados, a primeira relao que poderamos fazer  com visualizao de dados. De fato, a proximidade que reas como IHC (Interao Humano-Computador) e UX tm com a Cincia Cognitiva e a Psicologia pode fazer com que",0,Intelie,Up to Data by Intelie,2014,11,25,data-analytics,4,0,0,https://medium.com/intelie/experi%C3%AAncia-do-usu%C3%A1rio-e-an%C3%A1lise-de-dados-ac4b50ecc931?source=tag_archive---------1-----------------------,https://medium.com/@intelie3?source=tag_archive---------1-----------------------
CSCMPs Supply Chain Quarterly: Three Things You Should Know About Big Data and Analytics,NaN,1,Opex Analytics,The Opex Analytics Blog,2014,11,25,data-analytics,1,0,0,https://medium.com/opex-analytics/cscmps-supply-chain-quarterly-three-things-you-should-know-about-big-data-and-analytics-b22612b85d9c?source=tag_archive---------2-----------------------,https://medium.com/@OpexAnalytics?source=tag_archive---------2-----------------------
A Prerequisite for On-Time Analytics Projects,by Diego Klabjan,1,Opex Analytics,The Opex Analytics Blog,2014,11,25,data-analytics,3,0,0,https://medium.com/opex-analytics/a-prerequisite-for-on-time-analytics-projects-7f5ba939a1db?source=tag_archive---------3-----------------------,https://medium.com/@OpexAnalytics?source=tag_archive---------3-----------------------
Three Ways the Supply Chain Wastes Big Data,by Michael Watson,1,Opex Analytics,The Opex Analytics Blog,2014,11,25,data-analytics,1,0,0,https://medium.com/opex-analytics/three-ways-the-supply-chain-wastes-big-data-2ba208f287ff?source=tag_archive---------4-----------------------,https://medium.com/@OpexAnalytics?source=tag_archive---------4-----------------------
O que faz um Analista de Negcios?,A importncia do papel e do perfil desse profissional. E caractersticas da rea de Anlise de,1,douglasabnovato,NaN,2014,11,25,data-analytics,8,0,0,https://medium.com/@douglasabnovato/o-que-faz-um-analista-de-neg%C3%B3cios-9735da5c9cac?source=tag_archive---------5-----------------------,https://medium.com/@douglasabnovato?source=tag_archive---------5-----------------------
Commentaria on an a Facebook Apologia,"Here is an interesting post, if bit of a long and rough, by Brian Keegan, a computational",1,Mark Crowley,computationallythinking,2014,11,25,data-analytics,2,0,0,https://medium.com/computationallythinking/commentaria-on-an-a-facebook-apologia-170d71a6b305?source=tag_archive---------6-----------------------,https://medium.com/@compthink?source=tag_archive---------6-----------------------
Seguros: Vantagem competitiva atravs de monitoramento em tempo real,"David McCandless, um jornalista especializado em visualizao de dados, fez uma observao em uma apresentao sobre como o poder sobre a informao  importante para a indstria:",0,Intelie,Up to Data by Intelie,2014,11,26,data-analytics,5,0,0,https://medium.com/intelie/seguros-vantagem-competitiva-atrav%C3%A9s-de-monitoramento-em-tempo-real-ea3a810424aa?source=tag_archive---------0-----------------------,https://medium.com/@intelie3?source=tag_archive---------0-----------------------
Experincia do Usurio e Anlise de Dados,"Quando pensamos em Design, UX e anlise de dados, a primeira relao que poderamos fazer  com visualizao de dados. De fato, a proximidade que reas como IHC (Interao Humano-Computador) e UX tm com a Cincia Cognitiva e a Psicologia pode fazer com que",0,Intelie,Up to Data by Intelie,2014,11,26,data-analytics,4,0,0,https://medium.com/intelie/experi%C3%AAncia-do-usu%C3%A1rio-e-an%C3%A1lise-de-dados-ac4b50ecc931?source=tag_archive---------1-----------------------,https://medium.com/@intelie3?source=tag_archive---------1-----------------------
CSCMPs Supply Chain Quarterly: Three Things You Should Know About Big Data and Analytics,NaN,1,Opex Analytics,The Opex Analytics Blog,2014,11,26,data-analytics,1,0,0,https://medium.com/opex-analytics/cscmps-supply-chain-quarterly-three-things-you-should-know-about-big-data-and-analytics-b22612b85d9c?source=tag_archive---------2-----------------------,https://medium.com/@OpexAnalytics?source=tag_archive---------2-----------------------
A Prerequisite for On-Time Analytics Projects,by Diego Klabjan,1,Opex Analytics,The Opex Analytics Blog,2014,11,26,data-analytics,3,0,0,https://medium.com/opex-analytics/a-prerequisite-for-on-time-analytics-projects-7f5ba939a1db?source=tag_archive---------3-----------------------,https://medium.com/@OpexAnalytics?source=tag_archive---------3-----------------------
Three Ways the Supply Chain Wastes Big Data,by Michael Watson,1,Opex Analytics,The Opex Analytics Blog,2014,11,26,data-analytics,1,0,0,https://medium.com/opex-analytics/three-ways-the-supply-chain-wastes-big-data-2ba208f287ff?source=tag_archive---------4-----------------------,https://medium.com/@OpexAnalytics?source=tag_archive---------4-----------------------
O que faz um Analista de Negcios?,A importncia do papel e do perfil desse profissional. E caractersticas da rea de Anlise de,1,douglasabnovato,NaN,2014,11,26,data-analytics,8,0,0,https://medium.com/@douglasabnovato/o-que-faz-um-analista-de-neg%C3%B3cios-9735da5c9cac?source=tag_archive---------5-----------------------,https://medium.com/@douglasabnovato?source=tag_archive---------5-----------------------
Commentaria on an a Facebook Apologia,"Here is an interesting post, if bit of a long and rough, by Brian Keegan, a computational",1,Mark Crowley,computationallythinking,2014,11,26,data-analytics,2,0,0,https://medium.com/computationallythinking/commentaria-on-an-a-facebook-apologia-170d71a6b305?source=tag_archive---------6-----------------------,https://medium.com/@compthink?source=tag_archive---------6-----------------------
